STATE,PROPERTYNAME,CITY,HH_RACE_WHITE_PCT,HH_RACE_BLACK_PCT,HH_RACE_AMINDALNAT_PCT,HH_RACE_ASIAN_PCT,HH_RACE_HAWAIIANPI_PCT,HH_RACE_OTHER_PCT,HH_RACE_HISPANIC_PCT,HH_RACE_NR_PCT
MD,MHLP VIII,GERMANTOWN,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0
MD,MHLP VIII,OLNEY,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0
MD,MHLP VIII,POTOMAC,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0
MD,MHLP VIII,ROCKVILLE,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0
MD,MHLP VIII,SILVER SPRING,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0
MD,MID PINE ESTATE,PRINCESS ANNE,-4.0,75.80000305175781,-4.0,0.0,0.0,-4.0,0.0,-4.0
MD,MONARCH MILLS,COLUMBIA,10.699999809265137,77.69999694824219,0.0,0.0,0.0,-4.0,-4.0,-4.0
MD,MONTEVERDE HOUSING LP,BALTIMORE,-4.0,94.19999694824219,0.0,0.0,0.0,-4.0,-4.0,-4.0
MD,MONTGOMERY HOME LIMITED PARTNERSHIP X,BOYDS,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0
MD,MONTGOMERY HOME LIMITED PARTNERSHIP X,BROOKEVILLE,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0
MD,MONTGOMERY HOME LIMITED PARTNERSHIP X,BURTONSVILLE,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0
MD,MONTGOMERY HOME LIMITED PARTNERSHIP X,DAMASCUS,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0
MD,MONTGOMERY HOME LIMITED PARTNERSHIP X,GERMANTOWN,0.0,-4.0,0.0,0.0,0.0,0.0,-4.0,-4.0
MD,MONTGOMERY HOME LIMITED PARTNERSHIP X,OLNEY,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0
MD,MONTGOMERY HOME LIMITED PARTNERSHIP X,POTOMAC,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0
MD,MONTGOMERY HOME LIMITED PARTNERSHIP X,ROCKVILLE,-4.0,-4.0,0.0,0.0,0.0,0.0,0.0,-4.0
MD,MONTGOMERY HOME LIMITED PARTNERSHIP X,SILVER SPRING,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0
MD,MORAVIA PARK DRIVE APARTMENTS,BALTIMORE,-4.0,93.19999694824219,0.0,0.0,0.0,0.0,-4.0,-4.0
MD,MORNINGSIDE SENIOR APARTMENTS,OWINGS MILLS,-4.0,56.099998474121094,0.0,0.0,0.0,0.0,-4.0,0.0
MD,MOUNT CLARE OVERLOOK,BALTIMORE,-4.0,90.0,-4.0,-4.0,-4.0,-4.0,0.0,-4.0
MD,MOUNT RAINIER ARTIST LOFTS,MT RAINIER,-4.0,-4.0,0.0,0.0,0.0,0.0,0.0,48.29999923706055
MD,MOUNTAIN VIEW TOWER,CUMBERLAND,96.4000015258789,-4.0,0.0,0.0,0.0,0.0,0.0,-4.0
MD,MT VILLAGE WEST LDT PARTNERSHIP,MC HENRY,89.30000305175781,-4.0,0.0,0.0,0.0,-4.0,0.0,-4.0
MD,MULBERRY AT PARK,BALTIMORE,-4.0,96.4000015258789,0.0,0.0,0.0,-4.0,0.0,0.0
MD,MULBERRY ESTATES APARTMENTS,HURLOCK,-4.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0
MD,NEW ALDEN BERKLEY ASSOCIATES LLC,COLLEGE PARK,-4.0,92.5,0.0,0.0,0.0,0.0,-4.0,0.0
MD,NEW PARKWAY APARTMENTS,TEMPLE HILLS,-4.0,92.30000305175781,0.0,0.0,0.0,0.0,-4.0,-4.0
MD,NEW SHILOH VILLAGE,BALTIMORE,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
MD,NEW TOWNE VILLAGE,LEONARDTOWN,85.30000305175781,-4.0,0.0,0.0,0.0,0.0,0.0,-4.0
MD,NEWS WATERS TOWERS,BALTIMORE,0.0,97.5,0.0,0.0,0.0,-4.0,0.0,-4.0
MD,NEWTON GREEN LLC,BLADENSBURG,-4.0,97.4000015258789,0.0,0.0,0.0,0.0,0.0,-4.0
MD,NORTH AVENUE GATEWAY,BALTIMORE,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,-4.0
MD,NORTH BAY APARTMENTS,NORTH EAST,51.400001525878906,41.70000076293945,0.0,0.0,0.0,-4.0,-4.0,-4.0
MD,NORTH CREEK RUN,NORTH EAST,67.30000305175781,23.100000381469727,0.0,0.0,0.0,-4.0,-4.0,-4.0
MD,NORTH CREEK RUN II,NORTH EAST,-4.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0
MD,NORTH EAST APARTMENTS LLC,NORTH EAST,65.30000305175781,20.799999237060547,0.0,0.0,0.0,0.0,-4.0,-4.0
MD,OAKFIELD APARTMENTS,SILVER SPRING,-4.0,-4.0,0.0,0.0,0.0,0.0,-4.0,-4.0
MD,OAKFIELD APARTMENTS,WHEATON,-4.0,10.100000381469727,0.0,0.0,0.0,-4.0,29.299999237060547,57.79999923706055
MD,OAKWOOD EAST LIMITED PARTNERSHIP,MT LAKE PARK,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MD,OAKWOOD FAMILY HOMES,GLEN BURNIE,-4.0,70.5999984741211,0.0,0.0,0.0,0.0,0.0,-4.0
MD,OBERY COURT,ANNAPOLIS,-4.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0
MD,OBERY COURT AKA COLLEGE CREEK PHASE II,ANNAPOLIS,0.0,-4.0,0.0,0.0,0.0,0.0,-4.0,0.0
MD,OBERY III,ANNAPOLIS,0.0,95.0999984741211,0.0,0.0,0.0,-4.0,-4.0,0.0
MD,OLD POST,ABERDEEN,12.0,30.899999618530273,-4.0,0.0,0.0,-4.0,-4.0,47.400001525878906
MD,OLD TOWNE MANOR APARTMENTS,CUMBERLAND,88.19999694824219,0.0,0.0,0.0,0.0,-4.0,-4.0,-4.0
MD,OLNEY MANOR LLC,OLNEY,53.599998474121094,28.899999618530273,0.0,0.0,0.0,-4.0,-4.0,-4.0
MD,ORCHARD MEWS APARTMENTS,BALTIMORE,0.0,95.9000015258789,0.0,0.0,0.0,-4.0,-4.0,-4.0
MD,ORCHARD RIDGE IV,BALTIMORE,-4.0,87.5,0.0,0.0,0.0,0.0,-4.0,-4.0
MD,ORCHARD RIDGE PHASE I,BALTIMORE,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,-4.0
MD,ORCHARD RIDGE PHASE II,BALTIMORE,-4.0,87.5,0.0,0.0,0.0,0.0,-4.0,-4.0
MD,ORCHARD RIDGE RENTAL III,BALTIMORE,-4.0,93.0999984741211,0.0,0.0,0.0,0.0,-4.0,-4.0
MD,OVERLAND GARDENS,LANDOVER,-4.0,91.0,-4.0,0.0,0.0,-4.0,3.5,4.800000190734863
MD,OVERLOOK APARTMENTS,HYATTSVILLE,-4.0,44.70000076293945,0.0,0.0,0.0,-4.0,10.699999809265137,41.5
MD,OVERLOOK NORTH LIMITED,OAKLAND,-4.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0
MD,PARK MONTGOMERY,SILVER SPRING,0.0,96.5,0.0,0.0,0.0,0.0,-4.0,-4.0
MD,PARK VIEW AT ASHLAND TERRACE,BALTIMORE,-4.0,95.80000305175781,0.0,0.0,0.0,0.0,-4.0,-4.0
MD,PARK VIEW AT BLADENSBURG,BLADENSBURG,-4.0,90.69999694824219,0.0,0.0,0.0,0.0,-4.0,-4.0
MD,PARK VIEW AT CATONSVILLE,BALTIMORE,70.69999694824219,21.700000762939453,-4.0,0.0,0.0,-4.0,-4.0,-4.0
MD,PARK VIEW AT COLUMBIA,COLUMBIA,54.5,31.700000762939453,0.0,0.0,0.0,-4.0,-4.0,-4.0
MD,PARK VIEW AT ELLICOTT CITY,ELLICOTT CITY,54.400001525878906,22.799999237060547,0.0,0.0,0.0,0.0,-4.0,-4.0
MD,PARK VIEW AT ELLICOTT CITY II,ELLICOTT CITY,60.0,23.299999237060547,0.0,0.0,0.0,0.0,-4.0,-4.0
MD,PARK VIEW AT EMERSON,LAUREL,36.79999923706055,50.0,0.0,0.0,0.0,0.0,-4.0,-4.0
MD,PARK VIEW AT FULLERTON,BALTIMORE,84.0999984741211,-4.0,0.0,0.0,0.0,0.0,0.0,-4.0
MD,PARK VIEW AT FURNACE BRANCH,GLEN BURNIE,76.5,15.300000190734863,0.0,0.0,0.0,-4.0,0.0,-4.0
MD,PARK VIEW AT LAUREL,LAUREL,12.5,81.5999984741211,-4.0,0.0,0.0,-4.0,-4.0,-4.0
MD,PARK VIEW AT LAUREL II,LAUREL,16.0,77.69999694824219,0.0,0.0,0.0,-4.0,-4.0,-4.0
MD,PARK VIEW AT MIRAMAR LANDING,BALTIMORE,65.30000305175781,32.70000076293945,0.0,0.0,0.0,-4.0,-4.0,0.0
MD,PARK VIEW AT RANDALLSTOWN,RANDALLSTOWN,-4.0,95.0,0.0,0.0,0.0,0.0,0.0,-4.0
MD,PARK VIEW AT ROSEDALE,BALTIMORE,54.0,41.0,0.0,0.0,0.0,-4.0,-4.0,-4.0
MD,PARK VIEW AT SEVERNA PARK,SEVERNA PARK,91.80000305175781,-4.0,0.0,0.0,0.0,0.0,-4.0,0.0
MD,PARK VIEW AT SNOWDEN RIVER,COLUMBIA,35.400001525878906,44.79999923706055,0.0,0.0,0.0,0.0,-4.0,-4.0
MD,PARK VIEW AT TAYLOR,BALTIMORE,76.30000305175781,-4.0,0.0,0.0,0.0,0.0,-4.0,0.0
MD,PARK VIEW AT TOWSON,BALTIMORE,73.0999984741211,21.299999237060547,0.0,0.0,0.0,-4.0,-4.0,0.0
MD,PARK VIEW COLONIAL LANDING,ELKRIDGE,72.5999984741211,18.899999618530273,0.0,0.0,0.0,-4.0,-4.0,-4.0
MD,PARKLANE APARTMENTS,GAITHERSBURG,0.0,-4.0,0.0,0.0,0.0,0.0,84.5999984741211,-4.0
MD,PARKSIDE VILLAGE,CAMBRIDGE,-4.0,92.9000015258789,0.0,0.0,0.0,0.0,0.0,-4.0
MD,PARKVIEW MANOR,HYATTSVILLE,-4.0,80.4000015258789,0.0,0.0,0.0,-4.0,-4.0,0.0
MD,PARKVIEW TOWERS,TAKOMA PARK,0.0,34.900001525878906,-4.0,0.0,0.0,-4.0,-4.0,56.599998474121094
MD,PARKWOOD EAST LIMITED PARTNERSHIP,MT LAKE PARK,-4.0,0.0,0.0,0.0,0.0,0.0,-4.0,0.0
MD,PATUXENT SQUARE APARTMENTS,LAUREL,-4.0,38.79999923706055,0.0,0.0,0.0,-4.0,-4.0,46.29999923706055
MD,PEMBRIDGE SQUARE APARTMENTS,WHEATON,-4.0,12.100000381469727,-4.0,0.0,0.0,0.0,79.80000305175781,-4.0
MD,PENN SQUARE,BALTIMORE,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
MD,PENN SQUARE,BUCKEYSTOWN,-4.0,97.30000305175781,0.0,0.0,0.0,0.0,-4.0,0.0
MD,PERRYMAN STATION,ABERDEEN,34.599998474121094,30.799999237060547,0.0,0.0,0.0,-4.0,-4.0,28.200000762939453
MD,PIKESWOOD APARTMENTS LLC,RANDALLSTOWN,-4.0,78.0,0.0,0.0,0.0,-4.0,-4.0,-4.0
MD,POCOMOKE LANDING,POCOMOKE CITY,-4.0,92.9000015258789,0.0,0.0,0.0,0.0,-4.0,0.0
MD,POLISH NATIONAL ALLIANCE SENIOR HOUSING,BALTIMORE,-4.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0
MD,POPPLETON PARTNERS II LP,BALTIMORE,0.0,84.4000015258789,0.0,0.0,0.0,-4.0,-4.0,13.800000190734863
MD,POPPLETON PLACE APARTMENTS,BALTIMORE,-4.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0
MD,PORT CAPITAL VILLAGE LP,ELKRIDGE,-4.0,60.29999923706055,0.0,0.0,0.0,-4.0,-4.0,30.799999237060547
MD,PORT SIDE APARTMENTS LLC,DUNDALK,25.0,41.70000076293945,-4.0,0.0,0.0,-4.0,-4.0,25.0
MD,PRATT STREET TRANSITIONAL HOUSE,BALTIMORE,-4.0,72.0,0.0,0.0,0.0,0.0,-4.0,-4.0
MD,PRINTERS SQUARE,BALTIMORE,-4.0,70.4000015258789,0.0,0.0,0.0,0.0,-4.0,-4.0
MD,PROSPECT HEIGHTS,BERLIN,-4.0,-4.0,-4.0,0.0,0.0,0.0,0.0,0.0
MD,PROSPECT HEIGHTS,HURLOCK,-4.0,61.099998474121094,0.0,0.0,0.0,0.0,0.0,-4.0
MD,PYSELL RIDGE LIMITED PARTNERSHIP,MC HENRY,89.69999694824219,0.0,0.0,0.0,0.0,0.0,-4.0,-4.0
MD,QUEBEC ARMS APARTMENTS,HYATTSVILLE,0.0,-4.0,0.0,0.0,0.0,-4.0,97.19999694824219,0.0
MD,QUEENS MANOR GARDENS APARTMENTS LP,MOUNT RAINIER,-4.0,40.20000076293945,0.0,0.0,0.0,-4.0,50.70000076293945,4.599999904632568
MD,QUEENS MANOR GARDENS APARTMENTS LP,MT RAINIER,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0
MD,RAINIER MANOR APARTMENTS,BALTIMORE,-4.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0
MD,RAINIER MANOR APARTMENTS,MT RAINIER,-4.0,85.69999694824219,0.0,0.0,0.0,-4.0,-4.0,-4.0
MD,RANDOLPH MANOR LLC,SILVER SPRING,-4.0,60.5,-4.0,0.0,0.0,-4.0,-4.0,17.299999237060547
MD,RELP ONE LP,ROCKVILLE,-4.0,55.599998474121094,-4.0,0.0,0.0,-4.0,-4.0,-4.0
MD,RENAISSANCE SQUARE,HYATTSVILLE,30.200000762939453,58.099998474121094,0.0,0.0,0.0,0.0,-4.0,-4.0
MD,RESERVE AT SOMERSET COMMONS,PRINCESS ANNE,-4.0,90.4000015258789,0.0,0.0,0.0,-4.0,0.0,-4.0
MD,RESIDENCES AT THAYER AVENUE RESIDENCE AT THAYER LLC,SILVER SPRING,-4.0,73.19999694824219,0.0,0.0,0.0,-4.0,-4.0,-4.0
MD,RICHMOND HILL MANOR SENIOR APARTMENTS LP,PERRYVILLE,-4.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0
MD,RICHMOND HILL POINTE,PERRYVILLE,57.099998474121094,-4.0,0.0,0.0,0.0,0.0,0.0,-4.0
MD,RIVER BAY TOWNHOMES,LEXINGTON PARK,12.0,59.29999923706055,0.0,0.0,0.0,-4.0,-4.0,25.899999618530273
MD,RIVER POINT APARTMENTS,ESSEX,85.80000305175781,12.5,0.0,0.0,0.0,0.0,-4.0,-4.0
MD,RIVERS EDGE SALISBURY,SALISBURY,-4.0,41.20000076293945,0.0,0.0,0.0,0.0,-4.0,36.29999923706055
MD,RIVERVIEW GARDENS I,DENTON,-4.0,89.5,0.0,0.0,0.0,0.0,-4.0,0.0
MD,RIVERVIEW GARDENS II,DENTON,-4.0,75.69999694824219,0.0,0.0,0.0,0.0,-4.0,0.0
MD,RIVERVIEW GARDENS III,DENTON,-4.0,-4.0,0.0,0.0,0.0,0.0,-4.0,0.0
MD,RIVERWATCH,ELKRIDGE,-4.0,-4.0,0.0,0.0,0.0,0.0,0.0,-4.0
MD,RIVERWOODS AT DENTON,DENTON,-4.0,-4.0,0.0,0.0,0.0,0.0,0.0,-4.0
MD,RIVERWOODS AT NORTH EAST LP,NORTH EAST,49.29999923706055,44.0,0.0,0.0,0.0,0.0,-4.0,-4.0
MD,RIVERWOODS AT ST MICHAELS,ST MICHAELS,52.5,-4.0,0.0,0.0,0.0,0.0,0.0,-4.0
MD,RIVERWOODS AT TOLLGATE,ABINGDON,28.399999618530273,47.29999923706055,0.0,0.0,0.0,0.0,-4.0,-4.0
MD,ROYAL OAKS LP GREENSPRING OVERLOOK APTS,BALTIMORE,0.0,96.19999694824219,-4.0,0.0,0.0,-4.0,-4.0,0.0
MD,RUSCOMBE GARDENS,BALTIMORE,-4.0,93.69999694824219,-4.0,-4.0,0.0,-4.0,-4.0,0.0
MD,SALISBURY COMMONS,SALISBURY,14.0,81.69999694824219,0.0,0.0,0.0,-4.0,-4.0,0.0
MD,SALONY HOUSE I LIMITED PARTNERSHIP,REISTERSTOWN,80.0,-4.0,0.0,0.0,0.0,-4.0,0.0,0.0
MD,SALONY HOUSE II LIMITED PARTNERSHIP,REISTERSTOWN,66.69999694824219,-4.0,0.0,0.0,0.0,0.0,-4.0,-4.0
MD,SAMUEL CHASE,PRINCESS ANNE,-4.0,59.29999923706055,0.0,0.0,0.0,0.0,-4.0,0.0
MD,SERENITY PLACE,BALTIMORE,-4.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0
MD,SETON VILLAGE,EMMITSBURG,93.0,-4.0,-4.0,0.0,0.0,0.0,0.0,0.0
MD,SHAKESPEARE PARK,RANDALLSTOWN,-4.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0
MD,SHARP LEADENHALL,BALTIMORE,8.600000381469727,85.5999984741211,-4.0,0.0,-4.0,-4.0,-4.0,-4.0
MD,SHARP LEADENHALL NON PH,BALTIMORE,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0
MD,SHARP LEADENHALL PUBLIC HOUSING,BALTIMORE,0.0,90.5,0.0,0.0,0.0,0.0,-4.0,-4.0
MD,SIERRA WOODS LIMITED PARTNERSHIP,COLUMBIA,-4.0,44.400001525878906,0.0,0.0,0.0,-4.0,9.899999618530273,41.5
MD,SILVERWOOD FARM,PRINCE FREDERICK,41.400001525878906,37.29999923706055,0.0,0.0,0.0,-4.0,-4.0,17.799999237060547
MD,SNOW HILL SENIOR APARTMENTS,SNOW HILL,-4.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0
MD,SOMERSET APARTMENTS,SILVER SPRING,0.0,-4.0,0.0,0.0,0.0,-4.0,67.4000015258789,0.0
MD,SOMERSET COMMONS,PRINCESS ANNE,-4.0,71.69999694824219,-4.0,0.0,0.0,-4.0,-4.0,-4.0
MD,SPELLMAN HOUSE APARTMENTS,COLLEGE PARK,11.800000190734863,65.4000015258789,-4.0,0.0,0.0,-4.0,-4.0,15.399999618530273
MD,SPRING GARDEN APARTMENTS,SILVER SPRING,21.5,44.599998474121094,0.0,0.0,0.0,-4.0,20.0,-4.0
MD,SPRING RIDGE SENIOR,FREDERICK,85.69999694824219,-4.0,-4.0,0.0,0.0,-4.0,-4.0,0.0
MD,SPRING VALLEY APARTMENTS,LEXINGTON PARK,20.399999618530273,67.30000305175781,-4.0,0.0,0.0,-4.0,-4.0,-4.0
MD,SSMC V LLC    THE BENNINGTON AT SILVER SPRING,SILVER SPRING,-4.0,28.600000381469727,0.0,0.0,0.0,-4.0,-4.0,55.599998474121094
MD,ST ELIZABETH'S CONVENT,BALTIMORE,-4.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0
MD,ST PAUL SENIOR LIVING PHASE I,CAPITOL HEIGHTS,-4.0,58.20000076293945,0.0,0.0,0.0,0.0,0.0,-4.0
MD,ST PAUL SENIOR LIVING PHASE II,CAPITOL HEIGHTS,0.0,55.099998474121094,0.0,0.0,0.0,0.0,0.0,44.900001525878906
MD,ST STEPHENS COURT APARTMENTS,BALTIMORE,-4.0,95.5999984741211,0.0,0.0,0.0,0.0,-4.0,0.0
MD,STEWARTOWN HOMES,GAITHERSBURG,-4.0,28.899999618530273,0.0,0.0,0.0,0.0,61.099998474121094,-4.0
MD,STEWARTS NECK APARTMENTS,PRINCESS ANNE,-4.0,78.0999984741211,0.0,0.0,0.0,0.0,-4.0,0.0
MD,STONY RUN ASSOCIATES LP,NORTH EAST,82.0,-4.0,0.0,0.0,0.0,-4.0,-4.0,0.0
MD,STRATHMORE COURT  TAX CREDIT,NORTH BETHESDA,-4.0,-4.0,0.0,0.0,0.0,-4.0,-4.0,70.5999984741211
MD,SUMMER RIDGE,LANDOVER,0.0,85.5,0.0,0.0,0.0,0.0,-4.0,-4.0
MD,SUNNYBROOK I,WESTMINSTER,82.4000015258789,-4.0,0.0,0.0,0.0,0.0,-4.0,14.899999618530273
MD,SUNNYBROOK II,WESTMINSTER,91.80000305175781,-4.0,0.0,0.0,0.0,0.0,0.0,-4.0
MD,TABCO TOWERS,TOWSON,64.4000015258789,32.79999923706055,0.0,0.0,0.0,-4.0,-4.0,-4.0
MD,TAKOMA PARK PRESERVATION FLOWER,TAKOMA PARK,-4.0,-4.0,0.0,0.0,0.0,0.0,66.69999694824219,0.0
MD,TAKOMA PARK PRESERVATION HOUSTON,TAKOMA PARK,-4.0,76.0,0.0,0.0,0.0,0.0,-4.0,0.0
MD,TAKOMA PARK PRESERVATION UNIVERSITY,TAKOMA PARK,0.0,-4.0,0.0,0.0,0.0,-4.0,72.19999694824219,-4.0
MD,TAKOMA TOWER LP DBA VICTORY TOWER,TAKOMA PARK,19.399999618530273,59.400001525878906,0.0,0.0,0.0,-4.0,12.399999618530273,-4.0
MD,TANEY VILLAGE LP,FREDERICK,72.0999984741211,16.299999237060547,0.0,0.0,0.0,-4.0,-4.0,-4.0
MD,TANGLEWOOD APARTMENTS,SILVER SPRING,-4.0,65.9000015258789,0.0,0.0,0.0,-4.0,22.5,-4.0
MD,TCB NORTH STREET SENIOR LLC,ELKTON,66.69999694824219,29.399999618530273,0.0,0.0,0.0,-4.0,0.0,-4.0
MD,TFO BETHESDA,BETHESDA,-4.0,-4.0,-4.0,0.0,0.0,0.0,20.799999237060547,64.19999694824219
MD,TFO GERMANTOWN,GERMANTOWN,-4.0,28.600000381469727,0.0,0.0,0.0,-4.0,10.5,54.099998474121094
MD,THE BONIFANT AT SILVER SPRING,SILVER SPRING,16.899999618530273,60.29999923706055,-4.0,0.0,0.0,-4.0,10.300000190734863,8.100000381469727
MD,THE CASCADES,CUMBERLAND,-4.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0
MD,THE CHATEAU APARTMENTS,BALTIMORE,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
MD,THE COTTAGES AT RIVER HOUSE PHASE I,SALISBURY,80.0,-4.0,-4.0,0.0,0.0,0.0,0.0,0.0
MD,THE COTTAGES AT RIVER HOUSE PHASE II,SALISBURY,76.0999984741211,-4.0,0.0,0.0,0.0,0.0,-4.0,0.0
MD,THE COTTAGES AT RIVER HOUSE PHASE III,SALISBURY,90.30000305175781,-4.0,0.0,0.0,0.0,-4.0,0.0,0.0
MD,THE COTTAGES OF RIVER HOUSE PHASE IV,SALISBURY,86.0999984741211,-4.0,-4.0,0.0,0.0,0.0,0.0,0.0
MD,THE COURTS OF CAMP SPRINGS,CAMP SPRINGS,-4.0,85.5999984741211,-4.0,0.0,0.0,-4.0,6.199999809265137,-4.0
MD,THE COURTS OF CAMP SPRINGS,SUITLAND,-4.0,84.5,0.0,0.0,0.0,-4.0,-4.0,8.100000381469727
MD,THE FIELDS OF SILVER SPRING,SILVER SPRING,-4.0,18.100000381469727,0.0,0.0,0.0,-4.0,42.20000076293945,32.70000076293945
MD,THE GREENS AT LIBERTY ROAD,RANDALLSTOWN,-4.0,70.19999694824219,0.0,0.0,0.0,0.0,0.0,-4.0
MD,THE LODGES AT NAYLOR MILLS II,SALISBURY,48.900001525878906,37.79999923706055,-4.0,0.0,0.0,-4.0,-4.0,-4.0
MD,THE MAPLES,LA PLATA,43.79999923706055,-4.0,0.0,0.0,0.0,0.0,-4.0,37.0
MD,THE MEADOWS OF REISTERSTOWN I,REISTERSTOWN,20.5,24.399999618530273,0.0,0.0,0.0,-4.0,-4.0,48.70000076293945
MD,THE MEADOWS OF REISTERSTOWN II,REISTERSTOWN,15.800000190734863,28.899999618530273,0.0,0.0,0.0,-4.0,-4.0,40.79999923706055
MD,THE OAKS AT OLDE TOWNE,GAITHERSBURG,-4.0,-4.0,0.0,0.0,0.0,-4.0,-4.0,74.30000305175781
MD,THE PARKLANDS AT CECILTON,CECILTON,58.099998474121094,-4.0,0.0,0.0,0.0,0.0,0.0,-4.0
MD,THE RESIDENCES AT HIGHLAND COMMONS,ABERDEEN,-4.0,71.4000015258789,0.0,0.0,0.0,0.0,-4.0,0.0
MD,THE RESIDENCES AT WOODLAND SPRINGS,DISTRICT HEIGHTS,0.0,90.5999984741211,0.0,0.0,0.0,0.0,-4.0,-4.0
MD,THE VILLAGES AT BELLE HILL,ELKTON,26.799999237060547,54.900001525878906,-4.0,0.0,0.0,-4.0,-4.0,-4.0
MD,TIMBERCROFT HOUSING LLC,OWINGS MILLS,29.5,59.79999923706055,0.0,0.0,0.0,0.0,-4.0,-4.0
MD,TIMBERCROFT HOUSING LLC,REISTERSTOWN,21.299999237060547,64.4000015258789,0.0,0.0,0.0,-4.0,-4.0,10.600000381469727
MD,TOWNES AT THE TERRACES,BALTIMORE,-4.0,95.5,0.0,0.0,0.0,-4.0,-4.0,-4.0
MD,TRAPPE CREEK APARTMENTS,BERLIN,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0
MD,TREMONT PLACE APARTMENTS PHASE I,WESTMINSTER,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MD,TREMONT PLACE APARTMENTS PHASE II,WESTMINSTER,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MD,TREMONT PLACE APARTMENTS PHASE III,WESTMINSTER,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MD,UPLANDS RENTAL PHASE I,SPARROWS POINT,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,-4.0
MD,VICTORIA ESTATES,BERLIN,14.899999618530273,80.9000015258789,-4.0,0.0,0.0,0.0,-4.0,0.0
MD,VICTORIA PARK AT NORTH EAST,NORTH EAST,-4.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0
MD,VICTORIA PARK AT SASSAFRAS MEADOWS,SALISBURY,35.900001525878906,46.20000076293945,0.0,0.0,0.0,-4.0,0.0,-4.0
MD,VICTORIA PARK EDGEWATER LLC,EDGEWATER,80.0,-4.0,0.0,0.0,0.0,0.0,-4.0,-4.0
MD,VICTORY FOREST LP,SILVER SPRING,26.299999237060547,50.900001525878906,-4.0,0.0,0.0,-4.0,9.699999809265137,10.899999618530273
MD,VICTORY LAPLATA LP DBA LAPLATA MANOR,LA PLATA,36.0,59.0,0.0,0.0,0.0,-4.0,-4.0,-4.0
MD,VICTORY TERRACE SENIOR APARTMENTS,POTOMAC,56.900001525878906,-4.0,0.0,0.0,0.0,0.0,-4.0,27.600000381469727
MD,VICTORY WOODS,LEXINGTON PARK,68.0,17.299999237060547,0.0,0.0,0.0,0.0,-4.0,-4.0
MD,VILLAGE AT LAKEVIEW,EDGEWOOD,18.5,68.9000015258789,-4.0,0.0,0.0,5.0,6.300000190734863,-4.0
MD,VILLAGE AT MITCHELL POND,SALISBURY,-4.0,94.0,0.0,0.0,0.0,-4.0,-4.0,0.0
MD,VILLAGE CROSSROADS I,NOTTINGHAM,44.0,-4.0,0.0,0.0,0.0,46.20000076293945,-4.0,-4.0
MD,VILLAGE HOUSE,SYKESVILLE,81.5,-4.0,0.0,0.0,0.0,-4.0,0.0,-4.0
MD,VILLAGE OAKS,CATONSVILLE,10.0,42.5,0.0,0.0,0.0,-4.0,-4.0,45.0
MD,VILLAGE VIEW LIMITED PARTNERSHIP,MC HENRY,80.0,0.0,0.0,0.0,0.0,0.0,-4.0,-4.0
